"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000008311",38.3752333389431,0.539771221487028,0.402788316188392,1.34008659087958,0.180217194991691,0.315005678780491,"AASS"
"ENSG00000126858",16.8121876447138,-0.851547787001808,0.635559334204591,-1.33983995069088,0.180297384157373,0.315021181100916,"RHOT1"
"ENSG00000163138",182.375004434118,0.338954201716834,0.252977098609677,1.33986121107276,0.180290470808287,0.315021181100916,"PACRGL"
"ENSG00000241411",177.101823052422,-0.385353232233413,0.287608155826525,-1.33985502297732,0.180292483003187,0.315021181100916,NA
"ENSG00000055332",2703.65662292723,0.116677528550575,0.0871152305094507,1.33934706788059,0.180457712637067,0.315259742933918,"EIF2AK2"
"ENSG00000065559",833.394663012511,0.177064342807152,0.132249007065302,1.33887086743662,0.18061271511564,0.315488938570703,"MAP2K4"
"ENSG00000111596",890.545849288733,-0.17444285873461,0.130343610439952,-1.3383307255784,0.180788650081791,0.315701622481977,"CNOT2"
"ENSG00000141858",515.461855136407,0.423704574038666,0.316604388437264,1.33827764084396,0.180805947703247,0.315701622481977,"SAMD1"
"ENSG00000172594",33.1080816691391,-0.575692124992644,0.430148288067006,-1.33835735480822,0.180779973429787,0.315701622481977,"SMPDL3A"
"ENSG00000174851",214.912591007357,0.265201060961276,0.198206212384299,1.33800579593883,0.180894547425474,0.315814709872852,"YIF1A"
"ENSG00000180488",200.911780874944,0.298845041292221,0.22338268307876,1.33781650920029,0.180956258815856,0.315880830663801,"MIGA1"
"ENSG00000148498",1003.30790416676,0.207335490448757,0.154990728719418,1.33772834131324,0.180985008705278,0.315889403365865,"PARD3"
"ENSG00000227214",3.96695761740733,-2.01691200501953,1.50815884769893,-1.33733393408581,0.181113658999792,0.316072316002403,"HCG15"
"ENSG00000271303",617.26207412702,-0.410303012765913,0.306857611863437,-1.33711205752495,0.181186061959158,0.316157032791783,"SRXN1"
"ENSG00000157500",709.864674727065,0.180148866298315,0.134742380148208,1.33698741331542,0.181226745394089,0.316186386203696,"APPL1"
"ENSG00000148426",287.959996994911,-0.351650935071107,0.263086561268789,-1.33663587138468,0.181341523983471,0.316303347940631,"PROSER2"
"ENSG00000175048",199.624522789366,-0.250663005214497,0.187526399782994,-1.33668115798397,0.181326734862776,0.316303347940631,"ZDHHC14"
"ENSG00000106483",3.37214386109517,-2.41762471585762,1.80944421155605,-1.3361145375013,0.181511839040798,0.316558749556411,"SFRP4"
"ENSG00000172731",5.86616349923865,1.52904387007246,1.14451249638981,1.33597830945105,0.181556363066487,0.316594731806029,"LRRC20"
"ENSG00000260565",23.0226982822192,-0.707340298779969,0.52948766482047,-1.33589570782504,0.181583364073653,0.316600152281576,NA
"ENSG00000054654",212.881527481319,-0.339632292313951,0.254252196557491,-1.33580868489038,0.181611813551387,0.316608096483283,"SYNE2"
"ENSG00000148187",849.655633215846,-0.166786162765118,0.124982807803319,-1.3344728422775,0.182048941446602,0.31732840346079,"MRRF"
"ENSG00000092439",594.612561761418,0.212052207039968,0.158917404084178,1.33435483836399,0.182087593360345,0.317354031253181,"TRPM7"
"ENSG00000156853",172.53829958752,-0.296604113934836,0.22236635509757,-1.33385337815468,0.182251913407079,0.317515133389062,"ZNF689"
"ENSG00000162929",12.0353573561808,-0.974733787650302,0.730718491089197,-1.33393885543717,0.182223896171948,0.317515133389062,"SANBR"
"ENSG00000167114",47.7024581208017,-0.535106681785606,0.401162190133133,-1.33389111672768,0.182239543288294,0.317515133389062,"SLC27A4"
"ENSG00000204880",3.67075669494935,-2.55367625411105,1.91513836356313,-1.3334160615737,0.182395304418588,0.317723173241844,"KRTAP4-8"
"ENSG00000110888",145.891166996922,0.299045119174978,0.224329787516519,1.33306023460196,0.182512037649056,0.317809310718583,"CAPRIN2"
"ENSG00000136856",51.8380160184961,0.652350034000871,0.489358389243027,1.33307213760036,0.182508131834892,0.317809310718583,"SLC2A8"
"ENSG00000258708",56.2705795426973,-0.478933025013011,0.359277189803525,-1.33304601184094,0.182516704744428,0.317809310718583,"SLC25A21-AS1"
"ENSG00000141756",3639.11716177575,-0.201486987195839,0.15115841435744,-1.33295250583529,0.182547390261953,0.317817320476704,"FKBP10"
"ENSG00000158850",611.367196484117,0.249086918153116,0.18687791005134,1.33288582949524,0.182569273524162,0.317817320476704,"B4GALT3"
"ENSG00000154473",3759.81522460462,0.211457245450829,0.158739235332084,1.33210447315346,0.182825860658563,0.318222183053542,"BUB3"
"ENSG00000128805",44.5670197713564,0.7050100440264,0.529275796236671,1.33202774251016,0.182851072398079,0.318224265871676,"ARHGAP22"
"ENSG00000164124",6.19915207432733,-1.37704203976429,1.03411676473804,-1.33161175480325,0.182987800246277,0.318395291238074,"TMEM144"
"ENSG00000223705",116.030712493165,0.348764268810536,0.261917119970422,1.33158255882594,0.18299739929584,0.318395291238074,"NSUN5P1"
"ENSG00000130363",63.4920252407553,0.461688341392985,0.346771701466138,1.33138990131254,0.183060750564241,0.318463700371112,"RSPH3"
"ENSG00000175518",5.22321382877049,-2.54635770619233,1.91273090123539,-1.33126813842329,0.183100798045884,0.318491556170387,"UBQLNL"
"ENSG00000163362",11.004510466671,1.04950224812191,0.789476298032243,1.32936511297145,0.183727541844824,0.319459928417624,"INAVA"
"ENSG00000197182",9.88601518051727,1.090500357662,0.820320967403549,1.32935814272017,0.183729840349461,0.319459928417624,"PRR34-AS1"
"ENSG00000261934",8.7890822495718,-1.32750237520105,0.99859321444751,-1.3293725172522,0.183725100238294,0.319459928417624,"PCDHGA9"
"ENSG00000109265",125.441305066304,0.306905555179972,0.230930084056115,1.32899771995664,0.183848722105279,0.319624693862117,"CRACD"
"ENSG00000076108",1085.83664144509,0.20045054160071,0.150875278180159,1.32858440440689,0.183985120114964,0.319741006894928,"BAZ2A"
"ENSG00000106077",176.691560505988,0.256745378394785,0.193233003204672,1.32868285508579,0.183952623670326,0.319741006894928,"ABHD11"
"ENSG00000115241",2583.3844579455,0.162540862565084,0.122342197205968,1.32857563683803,0.183988014306379,0.319741006894928,"PPM1G"
"ENSG00000256073",110.027661681407,0.309180602993307,0.232755908965493,1.32834695526094,0.184063514444399,0.319830268804449,NA
"ENSG00000144036",428.279014108066,-0.211325179868414,0.159108159114281,-1.3281856885581,0.184116771083301,0.319880861888662,"EXOC6B"
"ENSG00000124243",70.703048074455,0.503131400541749,0.378991430404968,1.32755350168243,0.184325654204962,0.32015981699698,"BCAS4"
"ENSG00000169371",153.145746676561,-0.425200678908096,0.320284107016057,-1.32757345617146,0.184319058290846,0.32015981699698,"SNUPN"
"ENSG00000241468",14220.8647260335,0.113896582735127,0.0858467096587608,1.32674371781824,0.184593473995163,0.32054096762022,"ATP5MF"
"ENSG00000270231",360.868531017003,0.293801143629766,0.221440867619048,1.32677019733865,0.184584711871922,0.32054096762022,"NBPF8"
"ENSG00000144034",1071.8815446852,-0.127934560049594,0.0964500374667652,-1.32643349250826,0.184696151065805,0.320663023154175,"TPRKB"
"ENSG00000178075",10.1330310588948,-1.04422785731865,0.787273495386162,-1.32638512974001,0.184712161779173,0.320663023154175,"GRAMD1C"
"ENSG00000174327",89.3364330121439,0.339086065155482,0.255687702703691,1.32617275516155,0.184782481503091,0.320738629712818,"SLC16A13"
"ENSG00000187566",24.9215672356633,-1.01122782076663,0.762553482502778,-1.32610740619487,0.184804123300684,0.320738629712818,"NHLRC1"
"ENSG00000283384",70.3229782974413,-0.855521582333473,0.645283874266004,-1.32580654259586,0.184903785324899,0.320869572988506,NA
"ENSG00000140259",1768.32155392765,-0.182037212471925,0.13732518878498,-1.32559229725111,0.184974779015045,0.320950739390908,"MFAP1"
"ENSG00000079435",124.320713753963,-0.442449137272365,0.333955041768666,-1.32487635140677,0.185212165650241,0.321080462076388,"LIPE"
"ENSG00000128849",23.5205236195601,0.651558520720713,0.491735141395232,1.32501923468801,0.185164771756198,0.321080462076388,"CGNL1"
"ENSG00000131037",60.7330039522987,0.60406673184079,0.455954461561723,1.32484005041152,0.185224207995133,0.321080462076388,"EPS8L1"
"ENSG00000137145",240.320579884635,-0.217732215063648,0.164308794822909,-1.32514035720558,0.185124602859177,0.321080462076388,"DENND4C"
"ENSG00000137812",264.853694778772,-0.307794820872178,0.232335703908478,-1.32478485094751,0.185242520751311,0.321080462076388,"KNL1"
"ENSG00000174243",751.492234060043,0.178258377544709,0.134556738850918,1.32478223734458,0.185243387863104,0.321080462076388,"DDX23"
"ENSG00000187741",165.14821052267,-0.313289325786971,0.236471521777129,-1.32485012754407,0.18522086498999,0.321080462076388,"FANCA"
"ENSG00000198818",1190.40789318095,-0.156572838406573,0.118154329982997,-1.32515531533296,0.185119642614631,0.321080462076388,"SFT2D1"
"ENSG00000188428",13.8339384717285,-0.842105502621756,0.635779954500248,-1.3245235189645,0.185329237397184,0.321187251471369,"BLOC1S5"
"ENSG00000121381",3.17889986609374,-2.86116555205037,2.16044213888306,-1.32434259661756,0.185389289652365,0.321208958228714,"TAS2R9"
"ENSG00000183763",660.957253668225,0.16993583336017,0.128317402442743,1.32433972419289,0.185390243191699,0.321208958228714,"TRAIP"
"ENSG00000167733",10.446941321336,1.10431948356108,0.834232518936975,1.32375501852681,0.185584419494362,0.321503352427741,"HSD11B1L"
"ENSG00000013392",107.868019595867,0.402675163401447,0.30421003890846,1.3236748032586,0.185611070101662,0.321507488878056,"RWDD2A"
"ENSG00000143067",118.854199160203,-0.370990616168671,0.280360282354264,-1.32326381273895,0.185747661407157,0.32170203389181,"ZNF697"
"ENSG00000125166",3843.23495754282,-0.171190218157561,0.129414307882415,-1.32280750837151,0.18589939966272,0.321902282131844,"GOT2"
"ENSG00000171984",14.1394339576367,-0.834773663864565,0.631079966841486,-1.32277002555247,0.185911868172591,0.321902282131844,"SHLD1"
"ENSG00000213199",4.34362224330545,1.77775987002816,1.34417460805841,1.32256617508647,0.185979689039025,0.321977640378381,"ASIC3"
"ENSG00000164327",750.375998087026,0.211404854391305,0.159868918368682,1.32236369988926,0.186047070457479,0.322052218240634,"RICTOR"
"ENSG00000197121",136.223339067354,-0.35548932384117,0.268874636450678,-1.32213781312311,0.186122264270687,0.322140298308631,"PGAP1"
"ENSG00000163162",254.451958743726,0.2075228516119,0.156971027361434,1.3220455717224,0.186152976302309,0.322151376385254,"RNF149"
"ENSG00000180537",7.66172994152857,-1.12453460077135,0.85108044675903,-1.32130235755462,0.18640056821579,0.322537729097341,"RNF182"
"ENSG00000133943",8.11520511248072,1.16262744106249,0.880573041001957,1.32030778473481,0.18673227751422,0.323069514210855,"DGLUCY"
"ENSG00000186298",8740.69145926188,-0.184170456461399,0.139511153118733,-1.32011278198424,0.186797365808155,0.323139933984837,"PPP1CC"
"ENSG00000275714",4814.4823375252,-0.60980303907651,0.46202478891214,-1.31984918063016,0.186885377678308,0.32324998559134,"H3C1"
"ENSG00000177202",6.89062997656552,-2.40029356095784,1.8192058078714,-1.31941836958313,0.18702928386283,0.323372265196551,"SPACA4"
"ENSG00000196099",3.55101546269038,-3.78624177175903,2.86957132812178,-1.31944508040413,0.187020359121245,0.323372265196551,"OR6M1"
"ENSG00000258817",3.55101546269038,-3.78624177175903,2.86957132812178,-1.31944508040413,0.187020359121245,0.323372265196551,"OR4C13"
"ENSG00000137968",76.591230314984,-0.391842793060978,0.297264138345929,-1.31816368850045,0.187448858113635,0.324055423204667,"SLC44A5"
"ENSG00000166788",1559.42393005797,0.135264707170804,0.102633331724418,1.31794130520877,0.187523297105508,0.324141822325213,"SAAL1"
"ENSG00000171942",3.98953780691184,-3.16305844977585,2.40029516443632,-1.31777895345577,0.187577655349424,0.324193493026635,"OR10H2"
"ENSG00000198937",8.37657199194407,1.07127090214791,0.813099136156548,1.31751573026103,0.187665811855432,0.324303556715745,"CCDC167"
"ENSG00000160049",2796.33154167223,0.147095808284425,0.111659862406326,1.31735616643651,0.187719266520087,0.324353631589212,"DFFA"
"ENSG00000138663",835.56109127774,-0.221065665027317,0.16782776387222,-1.31721748491883,0.187765734637106,0.324391623165096,"COPS4"
"ENSG00000109775",458.03500016551,-0.224958585706317,0.170811933668424,-1.31699572082007,0.187840058936743,0.324477724021743,"UFSP2"
"ENSG00000248508",45.443238292193,0.480285846818773,0.364711558411879,1.31689231048821,0.187874724360475,0.324495304027718,"SRP14-DT"
"ENSG00000181163",53638.4022596778,0.109630179379419,0.0832541849931108,1.31681283515647,0.187901369452759,0.324499028622249,"NPM1"
"ENSG00000180228",607.976786029495,0.3277200034489,0.24890330236587,1.31665590747034,0.187953989598595,0.324547604400702,"PRKRA"
"ENSG00000150636",28.3647166790281,-0.585920754761252,0.44514453248687,-1.31624834632454,0.188090701598645,0.324741353339888,"CCDC102B"
"ENSG00000173801",3.80989858300067,-1.66629918655071,1.26659014547274,-1.31557883385299,0.188315441595803,0.325087013625064,"JUP"
"ENSG00000171103",234.717538653354,-0.248935067915847,0.189235696357296,-1.31547626958199,0.188349887562521,0.325104124018623,"TRMT61B"
"ENSG00000214160",64.4428054138013,-0.402657657178519,0.306116869754146,-1.31537232006165,0.188384803504321,0.325122041057015,"ALG3"
"ENSG00000130590",8.51896599668019,1.19270883594722,0.907282326606493,1.31459502843873,0.188646041860585,0.325530498853316,"SAMD10"
"ENSG00000080802",1218.07186065353,-0.14958178894333,0.113815381541509,-1.31424933007651,0.188762312715751,0.325561552231735,"CNOT4"
"ENSG00000156052",645.530672799352,-0.175260339779126,0.133336026836466,-1.31442599526442,0.188702887226276,0.325561552231735,"GNAQ"
"ENSG00000171014",4.73019980098705,-3.60573960911084,2.74353031703852,-1.31427000704808,0.188755356817244,0.325561552231735,"OR4D5"
"ENSG00000188375",4.73019980098705,-3.60573960911084,2.74353031703852,-1.31427000704808,0.188755356817244,0.325561552231735,"H3-5"
"ENSG00000260389",7.08856847758037,-3.44234400461366,2.61951377157078,-1.31411563549425,0.188807293204419,0.325596751984871,NA
"ENSG00000117472",18.0542885711775,0.962468265832262,0.732529631664346,1.31389670018602,0.188880969332066,0.325659170004336,"TSPAN1"
"ENSG00000136205",302.299230279455,-0.267476863573716,0.203580633845439,-1.3138620237168,0.188892640604734,0.325659170004336,"TNS3"
"ENSG00000173080",3.83509387527175,-2.62461214450855,1.99786299662647,-1.31370977336304,0.18894389073627,0.325705151053248,"RXFP4"
"ENSG00000104957",83.6606225578039,0.390693406855265,0.297471629974766,1.31338039492508,0.189054800359404,0.325853948954534,"YJU2B"
"ENSG00000120725",251.974177917208,0.207703684792796,0.158171418130879,1.31315560830928,0.189130518956969,0.325942060957054,"SIL1"
"ENSG00000103197",953.794045128276,-0.17922986230755,0.136504425913672,-1.31299671133666,0.18918405634056,0.325949542396146,"TSC2"
"ENSG00000126561",4.05548733921267,-3.100407244406,2.36130922402631,-1.31300348673497,0.189181773267946,0.325949542396146,"STAT5A"
"ENSG00000134253",25.0603507357471,-0.634499746915352,0.483366850781139,-1.31266706827325,0.189295159074941,0.326098563819818,"TRIM45"
"ENSG00000041988",169.85859867906,0.423463454349081,0.322885912885603,1.31149560092178,0.18969037899234,0.326652009360299,"THAP3"
"ENSG00000165792",495.98089713355,-0.177165503464822,0.135072074886029,-1.31163679549833,0.18964271174057,0.326652009360299,"METTL17"
"ENSG00000188315",28.7641878733946,0.608676258265266,0.464108449258707,1.31149574897304,0.189690329005649,0.326652009360299,"C3orf62"
"ENSG00000132953",492.440709230332,-0.174831914262291,0.133372955723394,-1.31084981444725,0.18990850886674,0.326985141761068,"XPO4"
"ENSG00000141560",382.673327193164,0.213086508347163,0.162575803584107,1.31069017436488,0.189962459609284,0.327023904818978,"FN3KRP"
"ENSG00000178338",158.70174621369,-0.32410065057006,0.247284803011726,-1.3106371544987,0.189980380295562,0.327023904818978,"ZNF354B"
"ENSG00000168575",238.841868696546,0.237784709735033,0.181456634839531,1.31042168805409,0.190053220652467,0.327106796579535,"SLC20A2"
"ENSG00000187961",45.8302800846855,0.632385018395773,0.482771074125089,1.30990660437108,0.190227432659545,0.327364118204109,"KLHL17"
"ENSG00000163040",21.8485004217576,-0.751072276854468,0.57341357392164,-1.30982646908374,0.190254546647995,0.327368263554419,"CCDC74A"
"ENSG00000132274",3.82040651683827,1.83067778900607,1.39772937763181,1.30975124248144,0.190280002359706,0.32736955482582,"TRIM22"
"ENSG00000227811",5.89531481799712,-1.29987420657135,0.993164992231805,-1.30882000144842,0.190595330052884,0.327869494811212,"INKA2-AS1"
"ENSG00000259792",5.54729064816665,-2.20620363003424,1.68586415092702,-1.30864852237418,0.190653436533912,0.327926880518025,NA
"ENSG00000164074",133.718205471991,-0.414904166717482,0.317116876775617,-1.30836356278526,0.190750025256881,0.32805043279415,"ABHD18"
"ENSG00000104064",170.208560115939,-0.29312091610962,0.224072514562057,-1.30815203588229,0.190821746831611,0.328131192222382,"GABPB1"
"ENSG00000072310",668.438747652848,0.213148092819807,0.162997652496678,1.30767584413003,0.190983279892134,0.328366347716449,"SREBF1"
"ENSG00000116560",8094.99129105257,-0.09519855552178,0.0728045589488609,-1.30759058081306,0.19101221340833,0.328372358943657,"SFPQ"
"ENSG00000128513",127.507625238327,-0.291928263607052,0.223268765402138,-1.30751949598166,0.191036338019519,0.328372358943657,"POT1"
"ENSG00000123136",1255.9178537786,0.200067023156075,0.153067122588121,1.30705418494357,0.191194309623181,0.328580843425101,"DDX39A"
"ENSG00000185787",235.719750606281,0.235463641131264,0.180153579648505,1.30701616693198,0.191207220862649,0.328580843425101,"MORF4L1"
"ENSG00000104885",492.946927513483,0.253297599681508,0.193823007314224,1.30685001327456,0.191263655584486,0.328635204894973,"DOT1L"
"ENSG00000127947",1034.1523098037,0.154430714965279,0.118184572330517,1.30669098275699,0.191317682383367,0.328685415436535,"PTPN12"
"ENSG00000224861",5.06342376730357,-3.0527283791546,2.33640882414712,-1.30658998870584,0.191351998516038,0.328701754256678,NA
"ENSG00000100600",832.9427317102,0.148225637615228,0.113474829159802,1.3062424390742,0.191470124825202,0.328862038115197,"LGMN"
"ENSG00000125845",24.0211154847272,-0.668749086303644,0.512022142324739,-1.3060940748916,0.191520567666243,0.328906044860729,"BMP2"
"ENSG00000127419",55.4954768562813,-0.434717214362056,0.332963480299851,-1.30560028376256,0.191688523800333,0.32915182439785,"TMEM175"
"ENSG00000140264",27.5611032907819,-0.598871218191315,0.459100183491499,-1.30444560844399,0.192081693260571,0.329741484310898,"SERF2"
"ENSG00000156869",439.015808736309,0.1838173183383,0.140912975050772,1.30447404344468,0.192072003964933,0.329741484310898,"FRRS1"
"ENSG00000204104",572.825890636699,-0.200503181770559,0.153726866338195,-1.30428198106541,0.192137456672521,0.329794486835178,"TRAF3IP1"
"ENSG00000114735",74.4035580674726,0.419131299396073,0.321400669562699,1.30407724404043,0.192207246814565,0.329858636554693,"HEMK1"
"ENSG00000138071",5059.17354725592,0.169577151455589,0.130044342406551,1.30399483989429,0.192235341752094,0.329858636554693,"ACTR2"
"ENSG00000268182",12.6202766155872,-0.946174418872428,0.725619872468225,-1.30395328845388,0.192249509479428,0.329858636554693,"SMIM17"
"ENSG00000183060",38.788637980038,-0.518846376117123,0.397970156316635,-1.30373187004584,0.192325019100055,0.329876057020052,"LYSMD4"
"ENSG00000240489",15.3410270615377,-1.12591329256971,0.863566488512368,-1.30379456306749,0.192303636884472,0.329876057020052,NA
"ENSG00000245910",2951.85275047143,0.127740217287135,0.0979824912666029,1.30370452553165,0.192334345825743,0.329876057020052,NA
"ENSG00000090889",3048.12840634906,0.0915568706558042,0.070239317960939,1.30349885667626,0.192404506456713,0.329941566652821,"KIF4A"
"ENSG00000204934",33.3664026749068,-0.588311028409424,0.451350315158067,-1.30344658827455,0.19242233998136,0.329941566652821,"ATP6V0E2-AS1"
"ENSG00000101337",1234.10145332746,0.11446704228067,0.0878249663676305,1.30335423985837,0.192453851428599,0.329952902740375,"TM9SF4"
"ENSG00000124570",1343.97896660395,0.136394976273178,0.104694076144863,1.30279554771037,0.19264457119696,0.330237155618489,"SERPINB6"
"ENSG00000198225",3.67328199842433,-3.09129962773002,2.37330540652116,-1.30252921483936,0.192735537662754,0.330350356948539,"FKBP1C"
"ENSG00000096401",2515.70189582875,-0.104953549909328,0.0805950549131698,-1.30223312115615,0.192836706036751,0.330481012893558,"CDC5L"
"ENSG00000090975",103.61614166489,-0.363281229296881,0.279013643007977,-1.30201959080006,0.192909688642172,0.330530018632542,"PITPNM2"
"ENSG00000164830",936.681501944835,0.203550014749522,0.15633599640832,1.3020035015985,0.192915188597395,0.330530018632542,"OXR1"
"ENSG00000081803",194.495563772833,0.305590836028279,0.234775483003569,1.3016301025931,0.193042864204265,0.330677326014702,"CADPS2"
"ENSG00000144747",131.417426374201,0.396392247299477,0.30454086577628,1.30160609575029,0.193051074941494,0.330677326014702,"TMF1"
"ENSG00000150276",3.69342502093904,-3.14090023686536,2.41330058298002,-1.30149566076302,0.193088848838198,0.330699280852392,"PPIAP26"
"ENSG00000106789",8.71051466338424,-1.15392819547628,0.88721697855321,-1.30061554655773,0.193390082878634,0.331172394446211,"CORO2A"
"ENSG00000131828",2713.22464092144,-0.167115708632462,0.128498533964289,-1.30052618871827,0.193420686407758,0.331182002272801,"PDHA1"
"ENSG00000113300",1382.76184063615,-0.126532447546348,0.0973048790954595,-1.30037104739851,0.193473828100059,0.331230193301536,"CNOT6"
"ENSG00000070061",1152.89079775801,-0.157363146357544,0.121041747796795,-1.30007331537979,0.193575842461855,0.331305087778902,"ELP1"
"ENSG00000182107",8.81611298800861,-2.42718503380285,1.86690112973404,-1.30011439553236,0.193561764483891,0.331305087778902,"TMEM30B"
"ENSG00000188342",1494.13526241164,0.169028547189469,0.130019511648597,1.30002447360595,0.193592581289868,0.331305087778902,"GTF2F2"
"ENSG00000085465",16.7497226054794,-1.41206431515832,1.08649290334474,-1.29965350975724,0.193719751008842,0.331479909687264,"OVGP1"
"ENSG00000151292",7.27658280225337,-1.18752774077339,0.91394292508207,-1.29934562452765,0.193825343384652,0.331617769553263,"CSNK1G3"
"ENSG00000021776",831.589232973594,-0.176266510481886,0.135686419205248,-1.29907260810866,0.193919012490532,0.331735196812811,"AQR"
"ENSG00000170776",105.265421242678,0.397938737903309,0.306547838192996,1.29812932379179,0.194242899324892,0.332246373945288,"AKAP13"
"ENSG00000198252",1014.15133119302,0.14577137616101,0.112314924027162,1.29788073511725,0.194328320988597,0.332349584592139,"STYX"
"ENSG00000069424",12.8098788531508,0.884127171009205,0.681254832558875,1.29779214583817,0.194358769276957,0.332358762638916,"KCNAB2"
"ENSG00000102760",14.0167335806123,0.906922290844469,0.698928272609642,1.2975899335968,0.194428283089671,0.33243473280274,"RGCC"
"ENSG00000188786",471.984322825003,-0.275844155303679,0.212686814637811,-1.29694995796246,0.194648405567132,0.332768161807518,"MTF1"
"ENSG00000134882",428.7817144255,0.166292980537759,0.12824618296788,1.29667001925046,0.194744749196193,0.332889921516868,"UBAC2"
"ENSG00000178440",29.6124051401508,-0.674500912291529,0.520264847278895,-1.29645682544059,0.1948181453807,0.3329724293099,"TIMM23B-AGAP6"
"ENSG00000144824",530.423910866466,-0.193246129296411,0.149125299159041,-1.29586415173133,0.195022291633292,0.333278357806648,"PHLDB2"
"ENSG00000276368",3043.12682600744,-0.18026726735637,0.139135783468126,-1.29562117568172,0.195106029978637,0.333378465924813,"H2AC14"
"ENSG00000213799",47.5758174641247,-0.511251570759186,0.3946726901812,-1.29538116894904,0.195188770873887,0.333476844101325,"ZNF845"
"ENSG00000096384",39907.99332524,-0.122422014040963,0.094514333872923,-1.29527457925655,0.195225525287278,0.333496639884198,"HSP90AB1"
"ENSG00000079999",778.477521516972,-0.131279413041421,0.101369085312658,-1.29506360481116,0.195298288766798,0.333577935608254,"KEAP1"
"ENSG00000085840",313.885383119341,-0.212661788559465,0.164299373488356,-1.29435544423751,0.195542673351671,0.333737244279107,"ORC1"
"ENSG00000104368",1211.84374067496,0.218773923027757,0.16899399780066,1.29456623238072,0.195469907426403,0.333737244279107,"PLAT"
"ENSG00000136824",1126.07537318768,-0.160257185964831,0.123809045682446,-1.29438996223159,0.195530756076342,0.333737244279107,"SMC2"
"ENSG00000168280",18.4182116205824,0.724530280427973,0.559683643562616,1.29453538398235,0.195480555325259,0.333737244279107,"KIF5C"
"ENSG00000214189",30.6951931036506,0.63800937882838,0.492784923507235,1.29470149834852,0.19542322288002,0.333737244279107,NA
"ENSG00000238035",22.6164850627286,-0.671649310627832,0.518902944945367,-1.29436403699452,0.195539706668002,0.333737244279107,NA
"ENSG00000116729",1343.32716939443,0.128757308062331,0.0995100046304476,1.29391319536663,0.195695406094318,0.333954903561598,"WLS"
"ENSG00000099814",40.6969819918067,0.530219645922424,0.409863967236187,1.29364786443128,0.195787081347812,0.334068325384993,"CEP170B"
"ENSG00000255346",15.1080857232632,0.84217089724913,0.651175651699036,1.29330833401365,0.195904439383049,0.334225534474673,"NOX5"
"ENSG00000183018",3.9193119582435,1.63261176734425,1.26348471128347,1.29214999814744,0.196305203890842,0.334866150457975,"SPNS2"
"ENSG00000087448",307.33699675216,0.216252607191739,0.167406793885197,1.29177915766094,0.196433635229308,0.33501064123118,"KLHL42"
"ENSG00000279091",5.41559056589061,-1.53760046486642,1.19031488051096,-1.29175942436877,0.196440471086429,0.33501064123118,NA
"ENSG00000243660",13.6003169284341,0.917075093590912,0.710469013843767,1.29080237944421,0.196772212510561,0.335533211681566,"ZNF487"
"ENSG00000115827",81.958570374045,-0.422864069964109,0.327741614452564,-1.29023612296055,0.196968687631889,0.335769233269127,"DCAF17"
"ENSG00000162825",120.540847253365,-0.297100941867662,0.230257317043552,-1.29029967725832,0.196946628919492,0.335769233269127,"NBPF20"
"ENSG00000171492",30.523838824742,-0.571350580440734,0.442855592151078,-1.29015098954835,0.196998238955131,0.335769233269127,"LRRC8D"
"ENSG00000239900",11.2119507293103,-1.17864225384132,0.913597272354151,-1.29011139755727,0.197011983145986,0.335769233269127,"ADSL"
"ENSG00000105732",151.787046343662,-0.525027510107545,0.407080825311984,-1.28973775589938,0.197141725831726,0.335947146218648,"ZNF574"
"ENSG00000228053",8.67310361692618,-1.33668359025766,1.03655759159165,-1.28954107432193,0.197210046327138,0.336020357963342,"RPL21P87"
"ENSG00000130349",199.313541143624,-0.283167373956874,0.219632538555284,-1.28927788122614,0.197301497775816,0.336132957961859,"MTRES1"
"ENSG00000175575",394.175134846254,-0.271424203575862,0.210596194411555,-1.28883717169853,0.197454700186133,0.33635071759435,"PAAF1"
"ENSG00000101236",80.2141764311856,0.341760926984138,0.265205117238794,1.28866641240716,0.197514084075653,0.33640862828875,"RNF24"
"ENSG00000072415",405.160040409777,0.17958085034883,0.139384876404021,1.28838117148591,0.197613309674044,0.336491129078741,"PALS1"
"ENSG00000099968",240.133896251789,-0.219970053646838,0.170725924524478,-1.28843966878211,0.197592957484985,0.336491129078741,"BCL2L13"
"ENSG00000168495",1501.66318040806,0.206209061913243,0.160098197538923,1.28801613686569,0.197740345985645,0.336620930711175,"POLR3D"
"ENSG00000168802",290.093253141817,-0.205540377094782,0.159572976120457,-1.28806507274531,0.197723312260522,0.336620930711175,"CHTF8"
"ENSG00000140474",465.238562213601,-0.233963113418674,0.181661644358092,-1.28790595420069,0.197778702577499,0.336642978529794,"ULK3"
"ENSG00000174013",71.8737346807686,-0.38680422292942,0.300425127583458,-1.28752287147474,0.197912103014235,0.336797310721648,"FBXO45"
"ENSG00000196083",83.8983011815521,-0.360654104389096,0.280119778344152,-1.28749960649334,0.1979202066704,0.336797310721648,"IL1RAP"
"ENSG00000156103",245.61982580662,-0.284124679784481,0.220719983136038,-1.28726305496936,0.198002616057217,0.336807787596172,"MMP16"
"ENSG00000165202",3.87048394514589,-3.6664990177858,2.84823615258217,-1.28728757777398,0.197994071681437,0.336807787596172,"OR1Q1"
